# These PC scores were calculated from the 19 BIOCLIM variables plus latitude,,,,,,,,,,,,,,,,,,,,
ind_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
TIM_11,-0.132517228,0.077054996,0.247073356,2.038189796,0.282952397,0.122901107,0.059670607,0.08611291,0.050023868,0.245169235,-0.055541796,-0.007869045,-0.025343793,0.110106289,0.006103118,-0.075473619,-0.010298119,-0.007374408,0.011023477,5.03E-16
TIM_12,-0.122779319,0.074376186,0.228292509,2.037457916,0.275740828,0.122961789,0.062863884,0.094856894,0.041432207,0.243382356,-0.058189801,-0.013986891,-0.02077981,0.107916224,0.005883121,-0.073619645,-0.014453815,-0.005945487,0.010421582,5.08E-16
TIM_13,-0.132409666,0.090649892,0.22710217,2.006451829,0.253745364,0.120550012,0.05571132,0.102440285,0.04626727,0.234489465,-0.068248777,0.013371143,-0.017350593,0.093096416,-0.025271664,-0.082094313,-0.020993222,-0.000796986,0.011960892,5.61E-16
TIM_14,-0.13235323,0.090736094,0.227062357,2.006433319,0.253745588,0.12064501,0.055611143,0.102267342,0.046188455,0.234384483,-0.068236221,0.013339747,-0.017368847,0.093124902,-0.025278063,-0.082107709,-0.021004211,-0.000791011,0.011958067,5.61E-16
TIM_15,-0.120298478,0.074131947,0.226749257,2.036114262,0.275990359,0.12376385,0.062368096,0.094194759,0.040607969,0.244427817,-0.059583519,-0.014390924,-0.019661717,0.107306445,0.004172775,-0.075633727,-0.008302384,-0.007442302,0.010717405,5.03E-16
TUR_10,3.085699131,0.181892145,-0.83816755,-0.552170445,0.391183706,1.219021871,-0.256404983,0.208971322,0.267668548,0.455334914,-0.058273942,0.03432057,-0.016035429,-0.109034719,-0.002670708,-0.077156407,-0.033271756,0.014550459,-0.012328273,-8.80E-16
TUR_12,3.107018913,-0.029688122,-0.848266132,-0.583944627,0.337693547,1.290325761,-0.253069362,0.167349688,0.295251446,0.42150179,-0.029147014,0.013215482,-0.0204817,-0.094750692,0.040047915,-0.075589568,-0.033730347,-0.012407958,0.003425443,-8.93E-16
TUR_13,3.057496497,0.06081805,-0.831304658,-0.593915816,0.351033484,1.277272238,-0.266984351,0.191275522,0.27375884,0.430227071,-0.058305539,0.04103757,-0.001106871,-0.086488282,0.001519683,-0.05820688,-0.030083361,-0.003101693,-0.00204311,-8.78E-16
TUR_15,3.007532072,0.091579513,-0.838714392,-0.567904591,0.353309713,1.231110891,-0.278500826,0.174012919,0.283948075,0.403990104,-0.035516091,0.036345109,0.014845433,-0.074539895,0.008894931,-0.08039667,-0.008683298,0.010583974,-0.00536606,-8.50E-16
TUR_01,2.992168546,0.647494998,-0.753199562,-0.371875607,0.595931545,1.026978285,-0.290316743,0.288090984,0.271549544,0.458092803,-0.080159682,0.001258012,-0.007895023,-0.106126681,-0.035578598,-0.073707555,0.00971098,0.008500171,0.01285441,-9.84E-16
TUR_02,2.992256926,0.648095297,-0.753767973,-0.372228705,0.596233093,1.027477904,-0.291227956,0.286693824,0.270935395,0.457386614,-0.079669952,0.000495685,-0.008191233,-0.105838587,-0.036071056,-0.073897075,0.009498515,0.008089488,0.012215014,-9.84E-16
TUR_03,2.997106001,0.685231045,-0.753744719,-0.366652532,0.599867156,1.002869175,-0.29981313,0.292367622,0.258829902,0.464276565,-0.088892457,0.016263111,-0.002028293,-0.109995396,-0.011489604,-0.066398567,0.005294561,-0.02092547,0.00394995,-1.04E-15
TUR_04,2.994156007,0.684680252,-0.755965118,-0.368439904,0.602415609,1.000885734,-0.300988587,0.291833803,0.258778531,0.465158952,-0.085553214,0.01184233,-0.00334893,-0.109414848,-0.015255834,-0.067130949,0.00420933,-0.024808112,-0.00129966,-1.04E-15
TUR_05,2.990643321,0.709482956,-0.768706999,-0.365570757,0.622595889,0.988995704,-0.295465579,0.295021158,0.264109514,0.469127301,-0.072253778,0.006645979,0.004657022,-0.101598985,-0.022708838,-0.076262202,0.008620689,0.000875134,0.002005048,-9.83E-16
TUR_06,2.998213224,0.685526327,-0.753007644,-0.366043358,0.598967965,1.003680392,-0.299515504,0.292353628,0.258755792,0.463842269,-0.090056318,0.017786643,-0.001583549,-0.110166956,-0.010167836,-0.066155757,0.005664722,-0.019548134,0.005799448,-1.04E-15
TUR_07,2.983915529,0.681273759,-0.762513831,-0.379606369,0.604069538,0.997009774,-0.30621994,0.290373866,0.256600753,0.463600589,-0.084429834,0.017141432,0.005149272,-0.103011462,-0.003082653,-0.060439394,0.009449311,-0.024446569,-0.00418051,-1.04E-15
TUR_08,3.069399079,0.32838323,-0.798197859,-0.472306195,0.444166021,1.165604143,-0.266032896,0.238978945,0.282810429,0.435727395,-0.067972158,0.026589615,-0.010467054,-0.117925333,-0.015373429,-0.087309845,-0.019833099,0.007150337,-0.00989027,-8.01E-16
TUR_09,3.050853983,0.259154288,-0.794296317,-0.505646235,0.422634888,1.179599326,-0.270284613,0.222588649,0.277810364,0.420191275,-0.06823181,0.024892002,-0.008618943,-0.108948851,-0.009618412,-0.072027895,-0.009520949,0.010139427,-0.012431138,-9.16E-16
UMI_10,3.327233083,6.071607846,-0.178046756,-1.766532137,-0.084377112,-2.144208446,-0.653903607,0.553295556,0.019308765,0.231228523,-0.069043195,0.144194078,-0.125882924,0.178710377,-0.001037304,-0.024883914,0.053089826,0.038883982,0.028942518,-1.80E-15
UMI_12,3.327205359,6.0715655,-0.178027197,-1.766523044,-0.084377222,-2.144255114,-0.653854395,0.553380515,0.019347483,0.231280095,-0.069049363,0.144209501,-0.125873957,0.178696383,-0.00103416,-0.024877334,0.053095224,0.038881047,0.028943906,-1.80E-15
UMI_03,3.252601845,6.180485424,-0.118290299,-1.691817213,-0.060856659,-2.189438223,-0.672919691,0.558046869,0.014137504,0.232273818,-0.097420555,0.140173588,-0.145892647,0.182550598,-0.002933169,-0.025490462,0.063233586,0.026837343,0.029771751,-1.53E-15
UMI_04,3.252601845,6.180485424,-0.118290299,-1.691817213,-0.060856659,-2.189438223,-0.672919691,0.558046869,0.014137504,0.232273818,-0.097420555,0.140173588,-0.145892647,0.182550598,-0.002933169,-0.025490462,0.063233586,0.026837343,0.029771751,-1.53E-15
USDA10_02,-0.182711862,-1.683975735,1.522614665,-0.718646125,0.692948713,-0.073830468,-0.02880879,-0.039297465,0.410032467,-0.119559355,0.132855294,-0.111324357,-0.032448596,0.105168617,-0.044819739,-0.021462211,-0.043404437,0.005661047,-0.013769225,7.77E-16
USDA10_03,-0.182711862,-1.683975735,1.522614665,-0.718646125,0.692948713,-0.073830468,-0.02880879,-0.039297465,0.410032467,-0.119559355,0.132855294,-0.111324357,-0.032448596,0.105168617,-0.044819739,-0.021462211,-0.043404437,0.005661047,-0.013769225,7.77E-16
USDA10_05,-0.182711862,-1.683975735,1.522614665,-0.718646125,0.692948713,-0.073830468,-0.02880879,-0.039297465,0.410032467,-0.119559355,0.132855294,-0.111324357,-0.032448596,0.105168617,-0.044819739,-0.021462211,-0.043404437,0.005661047,-0.013769225,7.77E-16
USDA10_07,-0.182711862,-1.683975735,1.522614665,-0.718646125,0.692948713,-0.073830468,-0.02880879,-0.039297465,0.410032467,-0.119559355,0.132855294,-0.111324357,-0.032448596,0.105168617,-0.044819739,-0.021462211,-0.043404437,0.005661047,-0.013769225,7.77E-16
USDA10_08,-0.182711862,-1.683975735,1.522614665,-0.718646125,0.692948713,-0.073830468,-0.02880879,-0.039297465,0.410032467,-0.119559355,0.132855294,-0.111324357,-0.032448596,0.105168617,-0.044819739,-0.021462211,-0.043404437,0.005661047,-0.013769225,7.77E-16
USDA10_10,-0.182711862,-1.683975735,1.522614665,-0.718646125,0.692948713,-0.073830468,-0.02880879,-0.039297465,0.410032467,-0.119559355,0.132855294,-0.111324357,-0.032448596,0.105168617,-0.044819739,-0.021462211,-0.043404437,0.005661047,-0.013769225,7.77E-16
USDA12_10,-1.256370981,-1.34633524,0.140548442,0.503619813,0.964827194,-0.815945801,-0.329788213,-0.156378672,-0.065922522,-0.089452,0.085794252,0.206584736,0.069656295,0.04123336,0.080582953,0.003800978,-0.047128902,0.035147121,0.002239795,-6.81E-16
USDA12_02,-1.256370981,-1.34633524,0.140548442,0.503619813,0.964827194,-0.815945801,-0.329788213,-0.156378672,-0.065922522,-0.089452,0.085794252,0.206584736,0.069656295,0.04123336,0.080582953,0.003800978,-0.047128902,0.035147121,0.002239795,-6.81E-16
USDA12_09,-1.256370981,-1.34633524,0.140548442,0.503619813,0.964827194,-0.815945801,-0.329788213,-0.156378672,-0.065922522,-0.089452,0.085794252,0.206584736,0.069656295,0.04123336,0.080582953,0.003800978,-0.047128902,0.035147121,0.002239795,-6.81E-16
USDA13_01,-0.650339609,-2.140596863,0.453553587,0.187182454,1.167025683,-0.421239041,-0.1044064,-0.13372431,0.095796283,-0.095463679,0.064075126,0.059575554,-0.017487328,0.046580629,0.08216139,0.021140761,-0.058280633,0.032023605,0.004527088,-1.81E-16
USDA13_04,-0.650339609,-2.140596863,0.453553587,0.187182454,1.167025683,-0.421239041,-0.1044064,-0.13372431,0.095796283,-0.095463679,0.064075126,0.059575554,-0.017487328,0.046580629,0.08216139,0.021140761,-0.058280633,0.032023605,0.004527088,-1.81E-16
USDA13_05,-0.650339609,-2.140596863,0.453553587,0.187182454,1.167025683,-0.421239041,-0.1044064,-0.13372431,0.095796283,-0.095463679,0.064075126,0.059575554,-0.017487328,0.046580629,0.08216139,0.021140761,-0.058280633,0.032023605,0.004527088,-1.81E-16
USDA13_06,-0.650339609,-2.140596863,0.453553587,0.187182454,1.167025683,-0.421239041,-0.1044064,-0.13372431,0.095796283,-0.095463679,0.064075126,0.059575554,-0.017487328,0.046580629,0.08216139,0.021140761,-0.058280633,0.032023605,0.004527088,-1.81E-16
USDA13_08,-0.650339609,-2.140596863,0.453553587,0.187182454,1.167025683,-0.421239041,-0.1044064,-0.13372431,0.095796283,-0.095463679,0.064075126,0.059575554,-0.017487328,0.046580629,0.08216139,0.021140761,-0.058280633,0.032023605,0.004527088,-1.81E-16
USDA14_02,-0.717097642,-2.984327817,0.552384258,-0.051390071,0.863577485,-0.089936085,-0.057983509,-0.222939863,0.218896463,-0.166452861,0.016433954,0.045014283,-0.103730626,-0.00511208,0.105118587,0.017663187,-0.097753725,-0.008833599,-0.008078577,4.05E-17
USDA14_08,-0.717097642,-2.984327817,0.552384258,-0.051390071,0.863577485,-0.089936085,-0.057983509,-0.222939863,0.218896463,-0.166452861,0.016433954,0.045014283,-0.103730626,-0.00511208,0.105118587,0.017663187,-0.097753725,-0.008833599,-0.008078577,4.05E-17
USDA14_09,-0.717097642,-2.984327817,0.552384258,-0.051390071,0.863577485,-0.089936085,-0.057983509,-0.222939863,0.218896463,-0.166452861,0.016433954,0.045014283,-0.103730626,-0.00511208,0.105118587,0.017663187,-0.097753725,-0.008833599,-0.008078577,4.05E-17
USDA15_04,-2.528112891,-1.695154809,-0.493414254,-0.335589634,0.231625234,-0.296209106,-0.142130361,-0.09728563,-0.068051755,-0.355120923,0.040661929,0.056640947,0.130993994,-0.001368478,0.007002294,0.016173848,0.019531638,0.026204142,0.012352008,-3.95E-17
USDA15_05,-2.528112891,-1.695154809,-0.493414254,-0.335589634,0.231625234,-0.296209106,-0.142130361,-0.09728563,-0.068051755,-0.355120923,0.040661929,0.056640947,0.130993994,-0.001368478,0.007002294,0.016173848,0.019531638,0.026204142,0.012352008,-3.95E-17
USDA15_06,-2.528112891,-1.695154809,-0.493414254,-0.335589634,0.231625234,-0.296209106,-0.142130361,-0.09728563,-0.068051755,-0.355120923,0.040661929,0.056640947,0.130993994,-0.001368478,0.007002294,0.016173848,0.019531638,0.026204142,0.012352008,-3.95E-17
USDA15_07,-2.528112891,-1.695154809,-0.493414254,-0.335589634,0.231625234,-0.296209106,-0.142130361,-0.09728563,-0.068051755,-0.355120923,0.040661929,0.056640947,0.130993994,-0.001368478,0.007002294,0.016173848,0.019531638,0.026204142,0.012352008,-3.95E-17
USDA15_09,-2.528112891,-1.695154809,-0.493414254,-0.335589634,0.231625234,-0.296209106,-0.142130361,-0.09728563,-0.068051755,-0.355120923,0.040661929,0.056640947,0.130993994,-0.001368478,0.007002294,0.016173848,0.019531638,0.026204142,0.012352008,-3.95E-17
USDA16_01,-2.399796891,-1.766275444,-0.857808277,-0.99211696,-0.153166461,-0.320395863,-0.21881378,0.218592614,0.1334367,-0.42251618,0.03266449,-0.040438836,0.083364598,0.005065282,0.013005814,-0.129118258,0.004011163,-0.004320845,0.015924192,1.38E-16
USDA16_02,-2.399796891,-1.766275444,-0.857808277,-0.99211696,-0.153166461,-0.320395863,-0.21881378,0.218592614,0.1334367,-0.42251618,0.03266449,-0.040438836,0.083364598,0.005065282,0.013005814,-0.129118258,0.004011163,-0.004320845,0.015924192,1.38E-16
USDA16_05,-2.399796891,-1.766275444,-0.857808277,-0.99211696,-0.153166461,-0.320395863,-0.21881378,0.218592614,0.1334367,-0.42251618,0.03266449,-0.040438836,0.083364598,0.005065282,0.013005814,-0.129118258,0.004011163,-0.004320845,0.015924192,1.38E-16
USDA16_08,-2.399796891,-1.766275444,-0.857808277,-0.99211696,-0.153166461,-0.320395863,-0.21881378,0.218592614,0.1334367,-0.42251618,0.03266449,-0.040438836,0.083364598,0.005065282,0.013005814,-0.129118258,0.004011163,-0.004320845,0.015924192,1.38E-16
USDA17_10,-2.138390751,-1.93440843,-0.644548638,-0.907399787,-0.24816416,-0.288506167,-0.609156237,0.520508719,-0.131376197,-0.3611814,0.032506675,-0.120071025,0.085282721,-0.057821421,-0.025122884,-0.025402189,-0.012978807,-0.012499908,-0.000467118,1.60E-16
USDA17_01,-2.138390751,-1.93440843,-0.644548638,-0.907399787,-0.24816416,-0.288506167,-0.609156237,0.520508719,-0.131376197,-0.3611814,0.032506675,-0.120071025,0.085282721,-0.057821421,-0.025122884,-0.025402189,-0.012978807,-0.012499908,-0.000467118,1.60E-16
USDA17_04,-2.138390751,-1.93440843,-0.644548638,-0.907399787,-0.24816416,-0.288506167,-0.609156237,0.520508719,-0.131376197,-0.3611814,0.032506675,-0.120071025,0.085282721,-0.057821421,-0.025122884,-0.025402189,-0.012978807,-0.012499908,-0.000467118,1.60E-16
USDA17_05,-2.138390751,-1.93440843,-0.644548638,-0.907399787,-0.24816416,-0.288506167,-0.609156237,0.520508719,-0.131376197,-0.3611814,0.032506675,-0.120071025,0.085282721,-0.057821421,-0.025122884,-0.025402189,-0.012978807,-0.012499908,-0.000467118,1.60E-16
USDA17_06,-2.138390751,-1.93440843,-0.644548638,-0.907399787,-0.24816416,-0.288506167,-0.609156237,0.520508719,-0.131376197,-0.3611814,0.032506675,-0.120071025,0.085282721,-0.057821421,-0.025122884,-0.025402189,-0.012978807,-0.012499908,-0.000467118,1.60E-16
USDA17_07,-2.138390751,-1.93440843,-0.644548638,-0.907399787,-0.24816416,-0.288506167,-0.609156237,0.520508719,-0.131376197,-0.3611814,0.032506675,-0.120071025,0.085282721,-0.057821421,-0.025122884,-0.025402189,-0.012978807,-0.012499908,-0.000467118,1.60E-16
USDA17_09,-2.138390751,-1.93440843,-0.644548638,-0.907399787,-0.24816416,-0.288506167,-0.609156237,0.520508719,-0.131376197,-0.3611814,0.032506675,-0.120071025,0.085282721,-0.057821421,-0.025122884,-0.025402189,-0.012978807,-0.012499908,-0.000467118,1.60E-16
USDA18_01,-2.091699315,-2.835015058,-0.71449124,-0.639387864,-0.090264384,-0.08279871,-0.472732357,0.361919938,-0.080851146,-0.390235371,0.154753939,-0.153683677,0.059059696,-0.04391763,0.040529503,-0.052602126,0.031350077,0.007326462,0.009495766,1.97E-16
USDA18_04,-2.091699315,-2.835015058,-0.71449124,-0.639387864,-0.090264384,-0.08279871,-0.472732357,0.361919938,-0.080851146,-0.390235371,0.154753939,-0.153683677,0.059059696,-0.04391763,0.040529503,-0.052602126,0.031350077,0.007326462,0.009495766,1.97E-16
USDA18_05,-2.091699315,-2.835015058,-0.71449124,-0.639387864,-0.090264384,-0.08279871,-0.472732357,0.361919938,-0.080851146,-0.390235371,0.154753939,-0.153683677,0.059059696,-0.04391763,0.040529503,-0.052602126,0.031350077,0.007326462,0.009495766,1.97E-16
USDA18_06,-2.091699315,-2.835015058,-0.71449124,-0.639387864,-0.090264384,-0.08279871,-0.472732357,0.361919938,-0.080851146,-0.390235371,0.154753939,-0.153683677,0.059059696,-0.04391763,0.040529503,-0.052602126,0.031350077,0.007326462,0.009495766,1.97E-16
USDA18_08,-2.091699315,-2.835015058,-0.71449124,-0.639387864,-0.090264384,-0.08279871,-0.472732357,0.361919938,-0.080851146,-0.390235371,0.154753939,-0.153683677,0.059059696,-0.04391763,0.040529503,-0.052602126,0.031350077,0.007326462,0.009495766,1.97E-16
USDA18_09,-2.091699315,-2.835015058,-0.71449124,-0.639387864,-0.090264384,-0.08279871,-0.472732357,0.361919938,-0.080851146,-0.390235371,0.154753939,-0.153683677,0.059059696,-0.04391763,0.040529503,-0.052602126,0.031350077,0.007326462,0.009495766,1.97E-16
USDA19_02,-1.717616012,-2.804123666,-0.340239852,-0.116536781,0.443322478,-0.232309443,-0.300533867,0.062509703,0.125420437,-0.138578604,0.176600608,0.137410765,0.062769329,0.019161724,0.021610543,-0.055602264,0.051554412,-0.003283925,-0.010088976,4.57E-17
USDA19_04,-1.717616012,-2.804123666,-0.340239852,-0.116536781,0.443322478,-0.232309443,-0.300533867,0.062509703,0.125420437,-0.138578604,0.176600608,0.137410765,0.062769329,0.019161724,0.021610543,-0.055602264,0.051554412,-0.003283925,-0.010088976,4.57E-17
USDA19_06,-1.717616012,-2.804123666,-0.340239852,-0.116536781,0.443322478,-0.232309443,-0.300533867,0.062509703,0.125420437,-0.138578604,0.176600608,0.137410765,0.062769329,0.019161724,0.021610543,-0.055602264,0.051554412,-0.003283925,-0.010088976,4.57E-17
USDA1_04,0.419043279,-2.250173361,2.408790756,-0.308199645,1.32541493,0.291257074,0.129795195,-0.187262602,0.213289333,-0.081320669,0.02048497,-0.134164126,-0.016949321,0.055404736,0.014991818,0.029984711,0.017436931,0.030306721,0.0085557,7.78E-16
USDA1_05,0.419043279,-2.250173361,2.408790756,-0.308199645,1.32541493,0.291257074,0.129795195,-0.187262602,0.213289333,-0.081320669,0.02048497,-0.134164126,-0.016949321,0.055404736,0.014991818,0.029984711,0.017436931,0.030306721,0.0085557,7.78E-16
USDA1_08,0.419043279,-2.250173361,2.408790756,-0.308199645,1.32541493,0.291257074,0.129795195,-0.187262602,0.213289333,-0.081320669,0.02048497,-0.134164126,-0.016949321,0.055404736,0.014991818,0.029984711,0.017436931,0.030306721,0.0085557,7.78E-16
USDA1_10,0.419043279,-2.250173361,2.408790756,-0.308199645,1.32541493,0.291257074,0.129795195,-0.187262602,0.213289333,-0.081320669,0.02048497,-0.134164126,-0.016949321,0.055404736,0.014991818,0.029984711,0.017436931,0.030306721,0.0085557,7.78E-16
USDA21_01,-0.92133305,-1.833368687,1.848249778,-0.546789579,1.030127628,-0.038805223,0.00703439,0.162911459,0.088995836,-0.2066209,-0.116604585,0.006583726,-0.005679203,0.013531828,0.06731368,0.05270821,-0.019570186,-0.023085011,-0.009531991,8.05E-16
USDA21_02,-0.92133305,-1.833368687,1.848249778,-0.546789579,1.030127628,-0.038805223,0.00703439,0.162911459,0.088995836,-0.2066209,-0.116604585,0.006583726,-0.005679203,0.013531828,0.06731368,0.05270821,-0.019570186,-0.023085011,-0.009531991,8.05E-16
USDA21_05,-0.92133305,-1.833368687,1.848249778,-0.546789579,1.030127628,-0.038805223,0.00703439,0.162911459,0.088995836,-0.2066209,-0.116604585,0.006583726,-0.005679203,0.013531828,0.06731368,0.05270821,-0.019570186,-0.023085011,-0.009531991,8.05E-16
USDA21_07,-0.92133305,-1.833368687,1.848249778,-0.546789579,1.030127628,-0.038805223,0.00703439,0.162911459,0.088995836,-0.2066209,-0.116604585,0.006583726,-0.005679203,0.013531828,0.06731368,0.05270821,-0.019570186,-0.023085011,-0.009531991,8.05E-16
USDA2_10,0.512640588,-2.039804925,2.223941748,-0.404635517,1.347246093,0.175450321,0.070535189,-0.155646711,0.235946903,-0.085015953,0.018779194,-0.068976987,-0.018137191,0.035950144,0.009394467,0.029652718,0.017807151,0.016497271,0.004948134,4.82E-16
USDA2_01,0.512640588,-2.039804925,2.223941748,-0.404635517,1.347246093,0.175450321,0.070535189,-0.155646711,0.235946903,-0.085015953,0.018779194,-0.068976987,-0.018137191,0.035950144,0.009394467,0.029652718,0.017807151,0.016497271,0.004948134,4.82E-16
USDA2_04,0.512640588,-2.039804925,2.223941748,-0.404635517,1.347246093,0.175450321,0.070535189,-0.155646711,0.235946903,-0.085015953,0.018779194,-0.068976987,-0.018137191,0.035950144,0.009394467,0.029652718,0.017807151,0.016497271,0.004948134,4.82E-16
USDA2_05,0.512640588,-2.039804925,2.223941748,-0.404635517,1.347246093,0.175450321,0.070535189,-0.155646711,0.235946903,-0.085015953,0.018779194,-0.068976987,-0.018137191,0.035950144,0.009394467,0.029652718,0.017807151,0.016497271,0.004948134,4.82E-16
USDA2_06,0.512640588,-2.039804925,2.223941748,-0.404635517,1.347246093,0.175450321,0.070535189,-0.155646711,0.235946903,-0.085015953,0.018779194,-0.068976987,-0.018137191,0.035950144,0.009394467,0.029652718,0.017807151,0.016497271,0.004948134,4.82E-16
USDA2_07,0.512640588,-2.039804925,2.223941748,-0.404635517,1.347246093,0.175450321,0.070535189,-0.155646711,0.235946903,-0.085015953,0.018779194,-0.068976987,-0.018137191,0.035950144,0.009394467,0.029652718,0.017807151,0.016497271,0.004948134,4.82E-16
USDA2_09,0.512640588,-2.039804925,2.223941748,-0.404635517,1.347246093,0.175450321,0.070535189,-0.155646711,0.235946903,-0.085015953,0.018779194,-0.068976987,-0.018137191,0.035950144,0.009394467,0.029652718,0.017807151,0.016497271,0.004948134,4.82E-16
USDA3_02,-0.646692162,-0.264339465,1.228231365,-1.863849072,0.571255101,-0.509230811,-0.572417279,0.345076038,0.660868842,0.025798464,0.159218656,-0.11190411,-0.083748035,0.111795729,-0.057467014,-0.079612687,-0.00110705,0.001241078,-0.000377644,4.83E-16
USDA3_07,-0.646692162,-0.264339465,1.228231365,-1.863849072,0.571255101,-0.509230811,-0.572417279,0.345076038,0.660868842,0.025798464,0.159218656,-0.11190411,-0.083748035,0.111795729,-0.057467014,-0.079612687,-0.00110705,0.001241078,-0.000377644,4.83E-16
USDA3_09,-0.646692162,-0.264339465,1.228231365,-1.863849072,0.571255101,-0.509230811,-0.572417279,0.345076038,0.660868842,0.025798464,0.159218656,-0.11190411,-0.083748035,0.111795729,-0.057467014,-0.079612687,-0.00110705,0.001241078,-0.000377644,4.83E-16
USDA4_01,0.708128222,-1.068818568,1.909649561,-0.897558009,0.423610646,0.018749907,-0.040206145,-0.005214434,0.212535362,-0.08295453,-0.078207475,0.024673317,-0.052196271,-0.025840763,-0.078690973,-0.003919083,-0.041719547,-0.001886305,0.008639119,6.42E-16
USDA4_04,0.708128222,-1.068818568,1.909649561,-0.897558009,0.423610646,0.018749907,-0.040206145,-0.005214434,0.212535362,-0.08295453,-0.078207475,0.024673317,-0.052196271,-0.025840763,-0.078690973,-0.003919083,-0.041719547,-0.001886305,0.008639119,6.42E-16
USDA4_05,0.708128222,-1.068818568,1.909649561,-0.897558009,0.423610646,0.018749907,-0.040206145,-0.005214434,0.212535362,-0.08295453,-0.078207475,0.024673317,-0.052196271,-0.025840763,-0.078690973,-0.003919083,-0.041719547,-0.001886305,0.008639119,6.42E-16
USDA4_06,0.708128222,-1.068818568,1.909649561,-0.897558009,0.423610646,0.018749907,-0.040206145,-0.005214434,0.212535362,-0.08295453,-0.078207475,0.024673317,-0.052196271,-0.025840763,-0.078690973,-0.003919083,-0.041719547,-0.001886305,0.008639119,6.42E-16
USDA4_07,0.708128222,-1.068818568,1.909649561,-0.897558009,0.423610646,0.018749907,-0.040206145,-0.005214434,0.212535362,-0.08295453,-0.078207475,0.024673317,-0.052196271,-0.025840763,-0.078690973,-0.003919083,-0.041719547,-0.001886305,0.008639119,6.42E-16
USDA5_10,0.900819395,-1.18223455,2.312222809,-0.706708438,1.407614666,0.033517701,0.058991003,-0.055850317,0.209700117,0.113153693,-0.030827275,-0.055115579,-0.060780769,0.019598517,0.01843994,0.023363102,0.060329225,-0.012382257,0.006467278,4.04E-16
USDA5_01,0.900819395,-1.18223455,2.312222809,-0.706708438,1.407614666,0.033517701,0.058991003,-0.055850317,0.209700117,0.113153693,-0.030827275,-0.055115579,-0.060780769,0.019598517,0.01843994,0.023363102,0.060329225,-0.012382257,0.006467278,4.04E-16
USDA5_03,0.900819395,-1.18223455,2.312222809,-0.706708438,1.407614666,0.033517701,0.058991003,-0.055850317,0.209700117,0.113153693,-0.030827275,-0.055115579,-0.060780769,0.019598517,0.01843994,0.023363102,0.060329225,-0.012382257,0.006467278,4.04E-16
USDA5_05,0.900819395,-1.18223455,2.312222809,-0.706708438,1.407614666,0.033517701,0.058991003,-0.055850317,0.209700117,0.113153693,-0.030827275,-0.055115579,-0.060780769,0.019598517,0.01843994,0.023363102,0.060329225,-0.012382257,0.006467278,4.04E-16
USDA5_08,0.900819395,-1.18223455,2.312222809,-0.706708438,1.407614666,0.033517701,0.058991003,-0.055850317,0.209700117,0.113153693,-0.030827275,-0.055115579,-0.060780769,0.019598517,0.01843994,0.023363102,0.060329225,-0.012382257,0.006467278,4.04E-16
USDA6_07,1.107652497,-1.527163048,2.18357246,-0.188592896,1.44819277,0.130472543,0.132145224,-0.245801329,0.012949947,0.013045951,-0.051099277,-0.055442931,-0.04449334,-0.063211442,0.006360697,-0.007244468,0.047866701,-0.003934813,0.008523561,4.68E-17
USDA6_08,1.107652497,-1.527163048,2.18357246,-0.188592896,1.44819277,0.130472543,0.132145224,-0.245801329,0.012949947,0.013045951,-0.051099277,-0.055442931,-0.04449334,-0.063211442,0.006360697,-0.007244468,0.047866701,-0.003934813,0.008523561,4.68E-17
USDA7_10,1.226826859,-1.172685836,2.149099712,-0.253659476,0.845686269,0.097101354,0.152800703,-0.18265046,-0.046257671,-0.082409027,-0.117026787,-0.007663109,0.012115875,-0.051622181,-0.088743381,0.004084768,0.021437075,-0.0041343,-0.002772852,2.69E-16
USDA7_07,1.226826859,-1.172685836,2.149099712,-0.253659476,0.845686269,0.097101354,0.152800703,-0.18265046,-0.046257671,-0.082409027,-0.117026787,-0.007663109,0.012115875,-0.051622181,-0.088743381,0.004084768,0.021437075,-0.0041343,-0.002772852,2.69E-16
USDA7_08,1.226826859,-1.172685836,2.149099712,-0.253659476,0.845686269,0.097101354,0.152800703,-0.18265046,-0.046257671,-0.082409027,-0.117026787,-0.007663109,0.012115875,-0.051622181,-0.088743381,0.004084768,0.021437075,-0.0041343,-0.002772852,2.69E-16
USDA7_09,1.226826859,-1.172685836,2.149099712,-0.253659476,0.845686269,0.097101354,0.152800703,-0.18265046,-0.046257671,-0.082409027,-0.117026787,-0.007663109,0.012115875,-0.051622181,-0.088743381,0.004084768,0.021437075,-0.0041343,-0.002772852,2.69E-16
USDA8_10,1.846821916,-1.465681532,2.314840027,-0.713459125,0.543469465,0.39517501,0.331308068,-0.102269177,0.047197378,-0.000180923,-0.133316469,-0.056916922,-0.052606534,-0.081573899,-0.043375714,0.022149814,-0.013335827,-0.010921764,0.022442573,8.76E-16
USDA8_04,1.846821916,-1.465681532,2.314840027,-0.713459125,0.543469465,0.39517501,0.331308068,-0.102269177,0.047197378,-0.000180923,-0.133316469,-0.056916922,-0.052606534,-0.081573899,-0.043375714,0.022149814,-0.013335827,-0.010921764,0.022442573,8.76E-16
